"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"298","[0.7033538818359375\， 0.575493574142456\， 0.11196871846914291\， 0.1399608999490738]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f298-0.json","Fan Jun","(-159.9560151327537\， 92.398873393536)","(46.812583923339844\， -21.030437469482422)"
"299","[0.7102068662643433\， 0.5570560693740845\， 0.11590967327356339\， 0.14488708972930908]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f299-0.json","Fan Jun","(-179.010777960901\， 47.99413859845026)","(41.433109283447266\， -8.70407485961914)"
"314","[0.7160718441009521\， 0.6337838768959045\， 0.15617282688617706\， 0.19521602988243103]","1.0","[0.0\， 0.0\， 0.0]","faces/f314-0.json","Fan Jun","(168.65184356978048\， 97.37344596922274)","(42.07609939575195\， -29.3840389251709)"
"314","[0.005053294822573662\， 0.5468461513519287\， 0.10068130493164062\， 0.12585163116455078]","1.0","[0.0\， 0.0\， 0.0]","faces/f314-1.json","N/A","(168.4740889324609\， 97.35171153783675)","(-10.678401947021484\， -2.6393353939056396)"
"314","[0.19365467131137848\， 0.6209655404090881\， 0.1372569352388382\， 0.17157116532325745]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f314-2.json","N/A","(168.5212392765831\， 97.37024138510104)","(12.629961013793945\， -2.0101218223571777)"
"315","[0.2746514081954956\， 0.5848538875579834\， 0.14344236254692078\， 0.17930294573307037]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f315-0.json","N/A","(138.04161721778144\， 138.1191678376224)","(14.387829780578613\， 16.733665466308594)"
"315","[0.6381818056106567\， 0.6145627498626709\， 0.17288783192634583\， 0.21610979735851288]","1.0","[0.0\， 0.0\， 0.0]","faces/f315-1.json","Fan Jun","(138.13249981713523\， 138.12659505319857)","(36.45206069946289\， -16.669414520263672)"
"316","[0.5454081892967224\， 0.6124327778816223\， 0.14604857563972473\， 0.1825607270002365]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f316-2.json","N/A","(97.97135204732491\， 169.6998053039172)","(-2.925546169281006\， 20.83091163635254)"
"317","[0.10222195833921432\， 0.5533177852630615\， 0.10574087500572205\， 0.13217610120773315]","1.0","[0.0\， 0.0\， -3.1415927410125732]","faces/f317-0.json","N/A","(50.76885061403344\， 189.85639134516944)","(8.546465873718262\， -5.8895344734191895)"
"317","[0.5855598449707031\， 0.6141892075538635\， 0.16120289266109467\， 0.20150360465049744]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f317-1.json","Fan Jun","(50.88968508569131\， 189.87160920074214)","(30.155160903930664\， -14.995351791381836)"
