"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1975","[0.5516905784606934\， 0.7345916032791138\， 0.11245068162679672\， 0.15517212450504303]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1975-1.json","Keming","(-319.4668361538735\， 1192.3733397263711)","(-28.940704345703125\， 10.991055488586426)"
"1976","[0.5728225708007812\， 0.7578307390213013\， 0.10925522446632385\， 0.1507626622915268]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1976-0.json","Keming","(-617.4817943573061\， 1069.6058313585334)","(-28.92413902282715\， 11.784830093383789)"
"1976","[0.3138817846775055\， 0.6278173923492432\， 0.1328527182340622\， 0.1833251416683197]","1.0","[0.0\， 0.0\， 0.0]","faces/f1976-1.json","Xiaocui","(-617.5465295538369\， 1069.5733280218653)","(42.56349563598633\， 28.17293357849121)"
"1977","[0.32402271032333374\， 0.6157922148704529\， 0.12319296598434448\， 0.1699955314397812]","1.0","[0.0\， 0.0\， 0.0]","faces/f1977-0.json","Xiaocui","(-873.76281082601\， 873.7477645573823)","(40.07456588745117\， 26.113168716430664)"
"1977","[0.5952650904655457\， 0.7588719725608826\， 0.11443182826042175\， 0.1579059213399887]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1977-1.json","Keming","(-873.6950002309744\， 873.7835344968049)","(-28.96929359436035\， 11.944767951965332)"
"1979","[0.6049426794052124\， 0.7201716899871826\， 0.14541417360305786\， 0.2006588578224182]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1979-0.json","Keming","(-1194.7032707214319\， 320.1818493337073)","(-27.88955307006836\， 8.475269317626953)"
"1979","[0.2961975038051605\， 0.5713728666305542\， 0.14664460718631744\， 0.2023567408323288]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1979-1.json","N/A","(-1194.7804570153319\， 320.14464962786815)","(32.33241271972656\， 3.085649013519287)"
"198","[0.15629740059375763\， 0.5555042624473572\， 0.13478025794029236\， 0.18598498404026031]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f198-0.json","Maolin","(-0.08592564985153037\， 123.76387606561184)","(-11.956466674804688\， 30.118295669555664)"
"198","[0.4349183738231659\， 0.5518118143081665\， 0.12124229222536087\， 0.16730377078056335]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f198-1.json","Maolin","(-0.016270406544178287\， 123.76295295357704)","(-7.6341633796691895\， 19.741073608398438)"
"198","[0.6191962957382202\， 0.6888849139213562\， 0.13377109169960022\， 0.18459241092205048]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f198-2.json","N/A","(0.02979907393458528\， 123.79722122848034)","(11.315620422363281\， -5.103885650634766)"
"1980","[0.2348605841398239\， 0.535685658454895\， 0.17026743292808533\， 0.23495417833328247]","1.0","[0.0\， 0.0\， 0.0]","faces/f1980-0.json","Xiaocui","(-1237.566284853965\， 0.008921414563989288)","(40.38115310668945\， 27.110673904418945)"
"1980","[0.6141321659088135\， 0.7151344418525696\， 0.14391069114208221\， 0.19858418405056]","1.0","[0.0\， 0.0\， 0.0]","faces/f1980-1.json","Keming","(-1237.4714669585228\， 0.05378361041340793)","(-28.09995460510254\， 8.261022567749023)"
"1981","[0.5898727774620056\， 0.7167618870735168\， 0.14479829370975494\， 0.1998089998960495]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1981-0.json","Keming","(-1195.9144454797897\， -320.3961397457805)","(-28.01899528503418\， 8.670321464538574)"
"1981","[0.27394238114356995\， 0.49282577633857727\， 0.154163658618927\， 0.21273238956928253]","1.0","[0.0\， 0.0\， 0.0]","faces/f1981-1.json","N/A","(-1195.9934280788693\， -320.4521237734642)","(38.16307830810547\， -1.8747518062591553)"
"1982","[0.5344452857971191\， 0.5704938173294067\， 0.15082891285419464\， 0.20813073217868805]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1982-0.json","Xiaocui","(-1072.780357616559\， -619.3573765456072)","(41.14561080932617\， 31.16517448425293)"
"1983","[0.5541609525680542\， 0.5647595524787903\， 0.15644359588623047\， 0.21587850153446198]","1.0","[0.0\， 0.0\， 0.0]","faces/f1983-0.json","Xiaocui","(-876.3569266949274\， -876.3542770449656)","(41.08877944946289\， 31.312101364135742)"
"1984","[0.517633318901062\， 0.5440402030944824\， 0.15755695104599\， 0.21741484105587006]","1.0","[0.0\， 0.0\， 0.0]","faces/f1984-0.json","Xiaocui","(-619.9955916703169\， -1073.860490641906)","(40.762054443359375\， 31.76235580444336)"
"199","[0.07058338820934296\， 0.5187716484069824\， 0.15897908806800842\， 0.21937726438045502]","1.0","[0.0\， 0.0\， 0.0]","faces/f199-0.json","Maolin","(-32.297972887573835\， 120.14171755680458)","(-13.665704727172852\， 27.202350616455078)"
"199","[0.3963385820388794\， 0.5473137497901917\， 0.12756967544555664\， 0.17603500187397003]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f199-1.json","Maolin","(-32.21653408911645\， 120.14885308215038)","(-6.818653106689453\， 19.93243408203125)"
