"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1099","[0.2575639486312866\， 0.5753780007362366\， 0.1321694701910019\， 0.1762259602546692]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1099-1.json","N/A","(176.1698414475547\， -657.6821504587974)","(-22.581993103027344\， 10.218367576599121)"
"1100","[0.6755155920982361\， 0.486374169588089\， 0.11138059198856354\， 0.14850746095180511]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1100-0.json","Pearl","(340.8047484632402\， -590.2185457759116)","(12.291522026062012\， -1.9752893447875977)"
"1100","[0.2885570228099823\， 0.5546045303344727\， 0.12293283641338348\， 0.16391044855117798]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1100-1.json","N/A","(340.7080088209181\， -590.201488185725)","(-10.201713562011719\， 10.627663612365723)"
"1101","[0.2843707501888275\， 0.5818378925323486\， 0.12220218777656555\， 0.1629362553358078]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1101-0.json","N/A","(482.2928347193342\， -482.32628255864853)","(-1.5026601552963257\， -1.5657587051391602)"
"1101","[0.6247848272323608\， 0.4410243034362793\， 0.1290164738893509\， 0.17202197015285492]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1101-1.json","Pearl","(482.3779382385951\， -482.36148595592255)","(16.955867767333984\， 6.478560447692871)"
"1102","[0.6123157739639282\， 0.4621935188770294\， 0.12053150683641434\， 0.16070866584777832]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1102-0.json","Pearl","(591.3163366969083\， -341.38988640291467)","(15.19690990447998\， -6.401515483856201)"
"1103","[0.3692554831504822\， 0.5029001235961914\， 0.12956419587135315\， 0.172752246260643]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1103-0.json","N/A","(660.0621250079656\， -176.87114654126614)","(-10.159111022949219\， 10.147297859191895)"
"1103","[0.5970506072044373\， 0.4629427194595337\， 0.11937112361192703\， 0.1591614931821823]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1103-1.json","Pearl","(660.1190737889791\， -176.8811358923003)","(15.146332740783691\， -6.228400707244873)"
"1104","[0.6885843873023987\， 0.4279208779335022\， 0.12424110621213913\， 0.16565480828285217]","1.0","[0.0\， -1.5707963705062866\， 0.5235987901687622]","faces/f1104-0.json","Pearl","(684.0471460968256\， -0.018019780534051136)","(15.723098754882812\， 6.563861846923828)"
"1104","[0.29198798537254333\， 0.5649582147598267\， 0.1405985802412033\， 0.18746477365493774]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1104-1.json","N/A","(683.9479969963431\， 0.016239553672529994)","(-23.119613647460938\， 12.280869483947754)"
"1105","[0.32223352789878845\， 0.5494429469108582\， 0.12105617672204971\， 0.1614082306623459]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1105-0.json","N/A","(661.247277608249\， 177.20494286478467)","(-2.5945775508880615\， -2.3318862915039062)"
"1105","[0.6493498086929321\， 0.46945008635520935\， 0.12154415994882584\， 0.16205888986587524]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1105-1.json","Pearl","(661.3290566784475\， 177.18494464964576)","(16.284578323364258\， -5.172335147857666)"
"1106","[0.6364014148712158\， 0.5289287567138672\， 0.13590699434280396\， 0.18120932579040527]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1106-0.json","Pearl","(593.4685949774009\， 342.62679740656483)","(15.217730522155762\， -6.750962257385254)"
"1107","[0.6309059262275696\， 0.47852256894111633\， 0.15531183779239655\， 0.20708245038986206]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1107-0.json","Pearl","(485.00806111296936\， 484.969965273648)","(13.460664749145508\， -9.248892784118652)"
"1108","[0.21602612733840942\， 0.5834580063819885\， 0.13365726172924042\， 0.17820969223976135]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1108-0.json","N/A","(343.16813696661194\， 594.528477560403)","(-10.279167175292969\， 9.972123146057129)"
"1108","[0.6478408575057983\， 0.4454423785209656\， 0.11490832269191742\， 0.1532111018896103]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1108-1.json","Pearl","(343.2760906491538\， 594.4939736534377)","(19.237041473388672\， 8.93380069732666)"
"1109","[0.2432829886674881\， 0.5957117676734924\， 0.14852096140384674\， 0.19802795350551605]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1109-0.json","N/A","(177.76982398703703\， 663.7094633463773)","(10.309426307678223\， -9.598206520080566)"
"111","[0.5392618775367737\， 0.027467038482427597\， 0.22845591604709625\， 0.3046078681945801]","1.0","[0.0\， 1.5707963705062866\， -1.5707963705062866]","faces/f111-0.json","N/A","(-48.61914762373849\， -48.74709633350206)","(-2.0246453285217285\， -4.772486686706543)"
"1110","[0.16696198284626007\， 0.6344694495201111\， 0.13033048808574677\， 0.17377398908138275]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1110-0.json","N/A","(-0.08325950430629879\， 687.7510086667278)","(-10.82820987701416\， 6.8015642166137695)"
"1111","[0.14207108318805695\， 0.6328520774841309\， 0.13708613812923431\， 0.18278151750564575]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1111-0.json","N/A","(-178.24419602492006\， 664.9156565129383)","(-13.271661758422852\， 5.007994651794434)"
"1112","[0.14675356447696686\， 0.5983105301856995\， 0.1284087896347046\， 0.17121171951293945]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1112-0.json","N/A","(-344.56657247843776\， 596.6784275616039)","(-12.149683952331543\， 9.432882308959961)"
"1112","[0.6856800317764282\， 0.5017521381378174\， 0.12937472760677338\， 0.1724996417760849]","1.0","[0.0\， -1.5707963705062866\， 0.5235987901687622]","faces/f1112-1.json","Pearl","(-344.4318408616129\， 596.654287963592)","(11.914605140686035\， -0.34226179122924805)"
