"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1192","[0.10603219270706177\， 0.4867766499519348\， 0.20001175999641418\， 0.26668232679367065]","1.0","[0.0\， 0.0\， 0.0]","faces/f1192-1.json","Johnny","(-369.35936151704686\， -639.581893171529)","(-36.1206169128418\， -9.353378295898438)"
"1193","[0.718471884727478\， 0.3594941794872284\， 0.11490138620138168\， 0.1532018482685089]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1193-0.json","Gilda","(-191.24922861595502\， -713.9908016016815)","(49.107547760009766\， -11.234421730041504)"
"1194","[0.726150393486023\， 0.3422602117061615\， 0.11607106775045395\， 0.1547614187002182]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1194-0.json","Gilda","(0.05653759833489591\， -739.8003045122908)","(49.12362289428711\， -11.290212631225586)"
"1195","[0.7261033058166504\， 0.3391784429550171\， 0.11928300559520721\， 0.15904401242733002]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1195-0.json","Gilda","(191.6810829694895\， -715.1927886249091)","(49.150840759277344\， -11.651091575622559)"
"1196","[0.7339068055152893\， 0.3430893123149872\， 0.11777522414922714\， 0.15703363716602325]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1196-0.json","Gilda","(370.5584767013581\， -641.7640518762023)","(67.7221450805664\， -18.88032341003418)"
"1197","[0.7378236651420593\， 0.3375306725502014\， 0.11979712545871735\， 0.1597294956445694]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1197-0.json","Gilda","(524.4636795421094\， -524.4448409577113)","(67.7646484375\， -17.599489212036133)"
"1198","[0.749000608921051\， 0.3365878760814667\， 0.11957018077373505\， 0.15942691266536713]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1198-0.json","Gilda","(642.8601927916179\， -371.16041824838067)","(68.98230743408203\， -18.720367431640625)"
"1199","[0.702799916267395\， 0.34794604778289795\， 0.11694727838039398\， 0.15592971444129944]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1199-0.json","Gilda","(717.5970993929111\， -192.30399174285873)","(50.2896842956543\， -13.815082550048828)"
"120","[0.6980198621749878\， 0.6767845153808594\， 0.11529655754566193\， 0.15372873842716217]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f120-0.json","Johnny","(74.39733105250026\， 0.044196128844859656)","(-43.53078079223633\， -7.837010860443115)"
"1202","[0.45304423570632935\， 0.5017089247703552\， 0.20714879035949707\， 0.2761983871459961]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f1202-0.json","Gilda","(644.932440568561\， 372.3591228833788)","(46.6627311706543\， -8.772086143493652)"
"1205","[0.3106514811515808\， 0.5445540547370911\， 0.14231355488300323\， 0.18975140154361725]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1205-0.json","Johnny","(193.18077279276\， 721.1482621948195)","(-30.751569747924805\， -14.247760772705078)"
"1206","[0.3300473690032959\， 0.5513643026351929\， 0.1412506103515625\， 0.1883341521024704]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1206-0.json","Johnny","(-0.0424881577466162\， 747.2084932495718)","(-29.913372039794922\， -14.153641700744629)"
"1207","[0.36630040407180786\， 0.5836714506149292\， 0.14384214580059052\， 0.19178953766822815]","1.0","[0.0\， 0.0\， 0.0]","faces/f1207-0.json","Johnny","(-193.58224537733713\， 722.3549496328876)","(-43.05995559692383\， -14.552146911621094)"
"1219","[0.42555952072143555\， 0.5793346762657166\， 0.17803360521793365\， 0.23737813532352448]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f1219-0.json","Johnny","(195.45447369385505\， -729.4956466357535)","(-14.292197227478027\， -14.397592544555664)"
"122","[0.3136579990386963\， 0.558867871761322\， 0.15931513905525208\， 0.21242019534111023]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f122-0.json","Johnny","(65.41363904233567\， 37.80819522880977)","(-32.91977310180664\， -7.636233806610107)"
"1220","[0.288771390914917\， 0.48525136709213257\， 0.17860937118530273\， 0.2381458282470703]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f1220-0.json","Johnny","(377.8819754564263\， -654.6059325839852)","(-14.315990447998047\， -14.369571685791016)"
"1223","[0.34096360206604004\， 0.4981844127178192\， 0.16823571920394897\， 0.22431428730487823]","1.0","[0.0\， 1.5707963705062866\， 2.094395160675049]","faces/f1223-0.json","N/A","(731.8695373835244\， -196.1149588222958)","(3.517563819885254\， 1.3160933256149292)"
"1224","[0.32723215222358704\， 0.47469979524612427\， 0.1856415867805481\， 0.24752211570739746]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1224-0.json","N/A","(758.3046341250124\， -0.006325051203330143)","(7.552509784698486\， -7.131782054901123)"
"123","[0.3934534788131714\， 0.5068427324295044\， 0.16095438599586487\， 0.21460583806037903]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f123-0.json","N/A","(53.85951166208268\， 53.88785897548635)","(18.097713470458984\， 8.30469799041748)"
"1239","[0.7172577381134033\， 0.4824812710285187\， 0.10676579177379608\， 0.14235439896583557]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1239-1.json","Uncle Pio","(-542.7500573887083\， -542.8087515054744)","(-59.04956817626953\， 19.737834930419922)"
"1241","[0.7103931307792664\， 0.4790416359901428\， 0.10714765638113022\， 0.14286354184150696]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1241-0.json","Uncle Pio","(-198.94830164578389\， -742.6867088758829)","(-59.066917419433594\， 19.756816864013672)"
"1242","[0.7126633524894714\， 0.490310937166214\， 0.10536488145589828\， 0.14048650860786438]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1242-1.json","Uncle Pio","(0.05316583813858561\， -769.5024222657084)","(-58.92139434814453\， 19.809511184692383)"
"1247","[0.3702510893344879\， 0.3483368158340454\， 0.2751665413379669\， 0.36688870191574097]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1247-0.json","Gilda","(746.2397563245164\， -200.0009473921457)","(43.42991256713867\， -5.709964275360107)"
"1248","[0.37253904342651367\， 0.5522252917289734\， 0.16293573379516602\， 0.21724765002727509]","1.0","[0.0\， 0.0\， 0.0]","faces/f1248-0.json","Uncle Pio","(773.1855260652044\， 0.013056322900419248)","(-64.56916809082031\， 20.686599731445312)"
"1249","[0.36475229263305664\， 0.5464733839035034\， 0.16746345162391663\， 0.22328461706638336]","1.0","[0.0\， 0.0\， 0.0]","faces/f1249-0.json","Uncle Pio","(747.4352897144321\， 200.29536049799142)","(-64.54107666015625\， 21.194366455078125)"
"125","[0.322327196598053\， 0.5596058368682861\， 0.1294662207365036\， 0.17262163758277893]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f125-0.json","Johnny","(19.99999154214372\， 74.82165702779979)","(-11.98895263671875\， -13.753908157348633)"
"1250","[0.3679966330528259\， 0.5436608195304871\， 0.1624263972043991\， 0.21656852960586548]","1.0","[0.0\， 0.0\， 0.0]","faces/f1250-0.json","Uncle Pio","(670.6660211108948\， 387.2391760744317)","(-64.72772216796875\， 21.52922821044922)"
"1255","[0.40110915899276733\， 0.5116211771965027\， 0.11060698330402374\， 0.1474759727716446]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1255-0.json","Gilda","(-201.2705965298844\， 751.0627312028773)","(48.320316314697266\， -8.179555892944336)"
"1256","[0.4087342619895935\， 0.517292320728302\， 0.10855414718389511\， 0.14473886787891388]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1256-0.json","Gilda","(-389.1097729562219\， 673.9227003381884)","(48.39729309082031\， -8.215821266174316)"
