"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1270","[0.47334930300712585\， 0.448299765586853\， 0.12948600947856903\， 0.3304590880870819]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1270-0.json","Will","(0.0\， 0.0)","(-40.171630859375\， 6.743441581726074)"
"1271","[0.3725881278514862\， 0.36147022247314453\， 0.13538452982902527\， 0.34551259875297546]","1.0","[0.0\， 0.0\， 0.0]","faces/f1271-0.json","Kate","(0.0\， 0.0)","(17.029987335205078\， -29.406709671020508)"
"1272","[0.474985808134079\， 0.4088420271873474\， 0.14274854958057404\， 0.36430618166923523]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1272-0.json","Will","(0.0\， 0.0)","(-40.50719451904297\， 7.338451385498047)"
"1273","[0.4500673711299896\， 0.40861427783966064\， 0.1417153924703598\， 0.36166948080062866]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1273-0.json","N/A","(0.0\， 0.0)","(21.5164737701416\， 5.729547023773193)"
"1276","[0.6838537454605103\， 0.3504427671432495\， 0.05892961844801903\， 0.1503932923078537]","1.0","[0.0\， -1.5707963705062866\， -0.5235987901687622]","faces/f1276-0.json","N/A","(0.0\， 0.0)","(-4.545233726501465\， 13.649127006530762)"
"1278","[0.383370041847229\， 0.3196585774421692\， 0.14270226657390594\， 0.3641880750656128]","1.0","[0.0\， 0.0\， 0.0]","faces/f1278-0.json","Kate","(0.0\， 0.0)","(18.49443244934082\， -28.20833396911621)"
"1279","[0.3643328547477722\， 0.33724135160446167\， 0.13574455678462982\， 0.3464314043521881]","1.0","[0.0\， 0.0\， 0.0]","faces/f1279-0.json","Kate","(0.0\， 0.0)","(16.619834899902344\， -28.41183090209961)"
"1280","[0.3602430820465088\， 0.22819995880126953\， 0.13574616611003876\， 0.346435546875]","1.0","[0.0\， 0.0\， 0.0]","faces/f1280-0.json","Kate","(0.0\， 0.0)","(18.81661605834961\， -28.96442222595215)"
"1281","[0.37980085611343384\， 0.18825607001781464\， 0.14013789594173431\， 0.35764357447624207]","1.0","[0.0\， 0.0\， 0.0]","faces/f1281-0.json","Kate","(0.0\， 0.0)","(15.489158630371094\， -27.20867919921875)"
"1282","[0.4708172380924225\， 0.36475202441215515\， 0.11660176515579224\， 0.2975774109363556]","1.0","[0.0\， 0.0\， 0.0]","faces/f1282-0.json","Will","(0.0\， 0.0)","(-35.405826568603516\， 10.605570793151855)"
