"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"75","[0.4462823271751404\， 0.3244372010231018\， 0.24563893675804138\， 0.32996273040771484]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f75-0.json","Natsuhisa","(32.843978077146936\， 32.81351679560894)","(-1.8195767402648926\， 32.9160041809082)"
"755","[-0.00978448148816824\， 0.38778018951416016\， 0.22294776141643524\， 0.2994820475578308]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f755-0.json","N/A","(-451.96024975460756\， 121.0401798950785)","(-32.95662307739258\， -11.560225486755371)"
"755","[0.6099548935890198\， 0.37443962693214417\， 0.20975935459136963\， 0.28176629543304443]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f755-1.json","N/A","(-451.80531491083826\， 121.03684475443299)","(2.67750883102417\， 8.39868450164795)"
"755","[0.32821500301361084\， 0.4436507821083069\， 0.209538072347641\， 0.28146904706954956]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f755-2.json","Natsuhisa","(-451.8757498834821\， 121.05414754322703)","(0.11323690414428711\， 26.26567840576172)"
"756","[0.006111807189881802\， 0.42731547355651855\， 0.2137017548084259\， 0.28706204891204834]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f756-0.json","N/A","(-468.5147763960286\， -0.018171131612248773)","(-33.186279296875\， -12.416057586669922)"
"756","[0.3546655774116516\， 0.4527018070220947\， 0.20015308260917664\， 0.2688623368740082]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f756-1.json","Natsuhisa","(-468.42763795347315\， -0.01182454824585473)","(0.20351183414459229\， 25.792388916015625)"
"756","[0.6374717354774475\， 0.3941322863101959\， 0.20992203056812286\， 0.281984806060791]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f756-2.json","N/A","(-468.3569364139567\， -0.02646692842382943)","(2.704245090484619\， 8.462531089782715)"
"757","[0.3163607716560364\， 0.39692655205726624\， 0.19545146822929382\， 0.26254674792289734]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f757-0.json","Natsuhisa","(-453.07562153042505\， -121.4147137655505)","(-1.5819146633148193\， 25.089431762695312)"
"757","[-0.007722245529294014\， 0.3840949535369873\， 0.213164821267128\， 0.2863408029079437]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f757-1.json","N/A","(-453.1566422847214\， -121.41792166518057)","(12.656402587890625\， 0.9563839435577393)"
"757","[0.6264348030090332\， 0.38394084572792053\， 0.22240549325942993\， 0.29875364899635315]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f757-2.json","N/A","(-452.9981030225868\， -121.41796019213284)","(6.537725925445557\， 10.82260799407959)"
"758","[0.31382161378860474\， 0.420510470867157\， 0.18622392416000366\， 0.25015154480934143]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f758-0.json","Natsuhisa","(-406.758431508625\， -234.83508977358417)","(-1.6483006477355957\， 24.663923263549805)"
"758","[0.0320761539041996\， 0.3765077590942383\， 0.2231522649526596\， 0.2997567653656006]","1.0","[0.0\， 0.0\， 0.0]","faces/f758-1.json","N/A","(-406.8288678735961\， -234.8460904515274)","(11.699938774108887\， 0.4178445637226105)"
"758","[0.6102599501609802\， 0.39623236656188965\， 0.19878777861595154\， 0.2670283615589142]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f758-2.json","N/A","(-406.6843219245319\， -234.8411592996605)","(-8.037763595581055\， 12.744765281677246)"
"759","[0.6727387309074402\， 0.35065650939941406\， 0.23622868955135345\， 0.31732210516929626]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f759-0.json","N/A","(-332.47377917024704\， -332.5542997256242)","(6.890519142150879\， 11.051667213439941)"
"759","[0.33840858936309814\， 0.4234911799430847\， 0.18061286211013794\， 0.242614284157753]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f759-1.json","Natsuhisa","(-332.5573617056331\， -332.5360910579883)","(-2.2475101947784424\， 24.334228515625)"
