,TimeNormalized,Identity,Value,Role,Title
3100,0.47307850390464445,Alicia,0.058290444920148454,Protagonist,Notorious
3101,0.47348951911220716,Devlin,0.07150820913467104,Love,Notorious
3102,0.47348951911220716,Alicia,0.059849681138912425,Protagonist,Notorious
3103,0.4739005343197698,Devlin,0.0613392896491769,Love,Notorious
3104,0.4739005343197698,Alicia,0.052451846042380845,Protagonist,Notorious
3105,0.4743115495273325,Devlin,0.053456965431699865,Love,Notorious
3106,0.4743115495273325,Alicia,0.05743222779213486,Protagonist,Notorious
3107,0.4747225647348952,Alicia,0.057423578994575175,Protagonist,Notorious
3108,0.4747225647348952,Devlin,0.0543300373336999,Love,Notorious
3109,0.47513357994245786,Alicia,0.06586792263227892,Protagonist,Notorious
3110,0.47513357994245786,Devlin,0.05336822477737457,Love,Notorious
3111,0.47554459515002057,Devlin,0.2017310339724112,Love,Notorious
3112,0.4759556103575832,Devlin,0.23033788107967723,Love,Notorious
3113,0.4763666255651459,Devlin,0.26195216547961664,Love,Notorious
3114,0.47677764077270857,Devlin,0.1445187508486221,Love,Notorious
3115,0.47718865598027127,Alicia,0.059669192709313146,Protagonist,Notorious
3116,0.47718865598027127,Devlin,0.06667203647157649,Love,Notorious
3117,0.477599671187834,Devlin,0.07266185950062809,Love,Notorious
3118,0.477599671187834,Alicia,0.048840789607036195,Protagonist,Notorious
3119,0.4780106863953966,Alicia,0.0604622396795742,Protagonist,Notorious
3120,0.4780106863953966,Devlin,0.0700697795754337,Love,Notorious
3121,0.4784217016029593,Alicia,0.06577612445970349,Protagonist,Notorious
3122,0.4784217016029593,Devlin,0.06929812691360926,Love,Notorious
3123,0.478832716810522,Alicia,0.06582937887209539,Protagonist,Notorious
3124,0.478832716810522,Devlin,0.07015483174420556,Love,Notorious
3125,0.4792437320180847,Devlin,0.26088997403127223,Love,Notorious
3126,0.4796547472256473,Devlin,0.25614951677755826,Love,Notorious
3127,0.48006576243321003,Alicia,0.193359789446518,Protagonist,Notorious
3128,0.4808877928483354,Alicia,0.23348190756786735,Protagonist,Notorious
3129,0.4812988080558981,Alicia,0.19773720605213896,Protagonist,Notorious
3130,0.48170982326346073,Devlin,0.16165135858884483,Love,Notorious
3131,0.48212083847102344,Devlin,0.1838815436281358,Love,Notorious
3132,0.4825318536785861,Alicia,0.22948600004664232,Protagonist,Notorious
3133,0.4833538840937115,Devlin,0.26683991753614933,Love,Notorious
3134,0.4849979449239622,Devlin,0.25660016300989597,Love,Notorious
3135,0.48581997533908755,Alicia,0.42093272033492113,Protagonist,Notorious
3136,0.4862309905466502,Alicia,0.45936242176029296,Protagonist,Notorious
3137,0.4866420057542129,Alicia,0.6638507084420695,Protagonist,Notorious
3138,0.4870530209617756,Devlin,0.2721200454116115,Love,Notorious
3139,0.48746403616933826,Alicia,0.7136995201131526,Protagonist,Notorious
3140,0.48787505137690096,Devlin,0.267389057019102,Love,Notorious
3141,0.4882860665844636,Devlin,0.27022067621757984,Love,Notorious
3142,0.4886970817920263,Alicia,0.5847555998673357,Protagonist,Notorious
3143,0.48910809699958896,Devlin,0.2867417269679642,Love,Notorious
3144,0.48951911220715166,Devlin,0.2550656322688418,Love,Notorious
3145,0.48993012741471437,Devlin,0.2445494198810474,Love,Notorious
3146,0.490341142622277,Devlin,0.02744994343912155,Love,Notorious
3147,0.490341142622277,Alicia,0.04565902739415506,Protagonist,Notorious
3148,0.4907521578298397,Alicia,0.04332879815885904,Protagonist,Notorious
3149,0.49116317303740237,Alex,0.03638210163484623,Rival,Notorious
3150,0.49157418824496507,Alex,0.038433108931536175,Rival,Notorious
3151,0.4919852034525277,Devlin,0.02854085710222254,Love,Notorious
3152,0.4919852034525277,Alex,0.032732878501051665,Rival,Notorious
3153,0.4923962186600904,Alex,0.03620163774123797,Rival,Notorious
3154,0.4928072338676531,Devlin,0.043317421643669585,Love,Notorious
3155,0.4928072338676531,Alex,0.03898452418559928,Rival,Notorious
3156,0.4932182490752158,Alex,0.035769043988588045,Rival,Notorious
3157,0.4932182490752158,Alicia,0.045388420084393255,Protagonist,Notorious
3158,0.4936292642827785,Alicia,0.03854810036074441,Protagonist,Notorious
3159,0.4936292642827785,Alex,0.030919497839107857,Rival,Notorious
3160,0.4940402794903411,Alex,0.03277072442943152,Rival,Notorious
3161,0.49445129469790383,Alex,0.03549093869952835,Rival,Notorious
3162,0.49445129469790383,Alicia,0.04646353931012559,Protagonist,Notorious
3163,0.4948623099054665,Alicia,0.26898378290303526,Protagonist,Notorious
3164,0.4952733251130292,Alicia,0.267463033419574,Protagonist,Notorious
3165,0.4956843403205919,Alicia,0.27703204694540773,Protagonist,Notorious
3166,0.49609535552815454,Alex,0.21501027962685626,Rival,Notorious
3167,0.4969173859432799,Alex,0.2164371671178742,Rival,Notorious
3168,0.4973284011508426,Alicia,0.2682338588863473,Protagonist,Notorious
3169,0.49773941635840524,Alex,0.21054846088503698,Rival,Notorious
3170,0.49815043156596794,Alex,0.22132949678579283,Rival,Notorious
3171,0.49856144677353065,Alicia,0.2708016928810508,Protagonist,Notorious
3172,0.4989724619810933,Alicia,0.2718510966591481,Protagonist,Notorious
3173,0.499383477188656,Alicia,0.2698306028799067,Protagonist,Notorious
3174,0.49979449239621865,Alex,0.22488068674591943,Rival,Notorious
3175,0.5002055076037814,Alex,0.2203109736499167,Rival,Notorious
3176,0.5076037813399096,Devlin,0.09964571347689244,Love,Notorious
3177,0.5080147965474723,Devlin,0.10220875865464851,Love,Notorious
3178,0.5088368269625976,Devlin,0.10008004600862908,Love,Notorious
